title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
Innocence,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Amajiki Tamaki/Reader'],['Amajiki Tamaki'],8050,365.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't forget about me...okay?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Hatsume Mei/Melissa Shield'],"['Hatsume Mei', 'Melissa Shield']",121,9.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Society will Crumble,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Shigaraki Tomura | Shimura Tenko/Reader', 'Dabi | Todoroki Touya/Takami Keigo | Hawks']","['Shigaraki Tomura | Shimura Tenko', 'Toga Himiko', 'Dabi | Todoroki Touya', 'Kurogiri (My Hero Academia)', 'Sako Atsuhiro | Mr. Compress', 'Bubaigawara Jin | Twice', 'Iguchi Shuuichi | Spinner', 'Midoriya Izuku', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Kirishima Eijirou', 'Todoroki Shouto', 'Aizawa Shouta | Eraserhead', 'Tsukauchi Naomasa', 'Takami Keigo | Hawks', 'Amajiki Tamaki']",3696,117.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(Snow) Angel,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Todoroki Shouto'],"['Midoriya Izuku', 'Todoroki Shouto']",458,68.0,2021-11-03,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Word Closer To Loving You,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Midoriya Izuku', 'Bakugou Katsuki', 'Todoroki Shouto', 'Shigaraki Tomura | Shimura Tenko']",2524,200.0,2021-11-03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The beginning of the End,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Touya Todoroki - Relationship', 'Takami Keigo - Relationship']","['Dabi | Todoroki Touya', 'Hawks | Takami Keigo']",25,4.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lean On Us,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Kirishima Eijirou', 'Bakugou Katsuki & Kirishima Eijirou', 'Ashido Mina & Bakugou Katsuki & Kaminari Denki & Kirishima Eijirou & Sero Hanta']","['Bakugou Katsuki', 'Kirishima Eijirou', 'Ashido Mina', 'Kaminari Denki', 'Sero Hanta', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Class 1-A (My Hero Academia)', 'Bakugou Mitsuki', 'Bakugou Masaru']",2145,191.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Excuse Me?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki & Uraraka Ochako', 'Bakugou Katsuki/Uraraka Ochako']","['Bakugou Katsuki', 'Uraraka Ochako']",3042,242.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One More Time,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, 亜人 - 三浦追儺 & 桜井画門 | Ajin - Miura Tsuina & Sakurai Gamon (Anime & Manga)']","['Bakugou Katsuki & Kaminari Denki', 'Bakugou Katsuki & Iida Tenya', 'Bakugou Katsuki & Hagakure Tooru', 'Aizawa Shouta | Eraserhead & Bakugou Katsuki', 'Bakugou Katsuki & Yagi Toshinori | All Might', 'Bakugou Katsuki & Shuuzenji Chiyo | Recovery Girl']","['Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Shuuzenji Chiyo | Recovery Girl', 'Bakugou Katsuki', 'Iida Tenya', 'Hagakure Tooru', 'Kaminari Denki']",3418,366.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You're ruining me.......in a good way,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Shigaraki Tomura | Shimura Tenko'],"['Midoriya Izuku', 'Shigaraki Tomura | Shimura Tenko', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Kurogiri (My Hero Academia)', 'Class 1-A (My Hero Academia)']",6797,464.0,2021-11-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"by the light of day, in the dark of night (choose me)",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Kaminari Denki/Shinsou Hitoshi'],"['Kaminari Denki', 'Shinsou Hitoshi']",2385,411.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coincidences That Coincide,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Asui Tsuyu/Uraraka Ochako', 'Asui Tsuyu & Iida Tenya & Midoriya Izuku & Todoroki Shouto & Uraraka Ochako', 'Midoriya Izuku & Todoroki Shouto', 'Asui Tsuyu & Midoriya Izuku', 'Iida Tenya & Todoroki Shouto', 'Asui Tsuyu & Uraraka Ochako', 'Iida Tenya & Uraraka Ochako']","['Midoriya Izuku', 'Iida Tenya', 'Todoroki Shouto', 'Asui Tsuyu', 'Uraraka Ochako', 'Todoroki Fuyumi', 'Todoroki Enji | Endeavor', 'Midoriya Inko', 'Akaguro Chizome | Stain']",2117,266.0,2021-11-03,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Destined Meeting,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Nedzu', 'Aizawa Shouta | Eraserhead & Midoriya Izuku']","['Midoriya Izuku', 'Nedzu (My Hero Academia)', 'Aizawa Shouta | Eraserhead']",7486,991.0,2021-11-03,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
deck the halls (and your soulmate in the face too for good measure),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],[],5286,915.0,2021-11-03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December Chills,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Midoriya Hisashi/Midoriya Inko', 'Midoriya Izuku & Uraraka Ochako', '(mentioned) - Relationship']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Midoriya Izuku', 'Midoriya Inko', 'Midoriya Hisashi', 'Uraraka Ochako', '(mentioned)']",18250,2944.0,2021-11-03,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Catastrophic Catalyst,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Takami Keigo | Hawks/Todoroki Enji | Endeavor', 'Mera Yokumiru & Takami Keigo | Hawks']","['Takami Keigo | Hawks', 'Mera Yokumiru', 'Hero Public Safety Commission (My Hero Academia)', 'Todoroki Enji | Endeavor']",473,35.0,2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halloween Party,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Yanagi Reiko'],"['Yanagi Reiko', 'Midoriya Izuku']",3300,114.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dreams To Ashes,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Shigaraki Tomura | Shimura Tenko/Reader', 'Shigaraki Tomura | Shimura Tenko & Reader']","['Shigaraki Tomura | Shimura Tenko', 'Takami Keigo | Hawks', 'Aizawa Shouta | Eraserhead', 'Dabi | Todoroki Touya']",147,5.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bird Was Always Wrong,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Dabi | Todoroki Touya/Takami Keigo | Hawks'],['Usagiyama Rumi | Miruko'],226,17.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Just Friends?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Reader'],"['Aizawa Shouta | Eraserhead', 'Reader']",4306,314.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Reasons Why Izuku Should Not Watch All Might,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Hisashi/Midoriya Inko', 'Midoriya Hisashi & Midoriya Inko', 'Midoriya Hisashi & Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Inko/Sensei | All For One', 'Midoriya Inko & Sensei | All for One', 'Midoriya Izuku & Sensei | All For One']","['Midoriya Hisashi', 'Sensei | All For One', 'Midoriya Inko', 'Midoriya Izuku', 'Bakugou Katsuki']",4223,659.0,2021-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you find this, enjoy!",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Miruko’s boot/you'],['Usagiyama Rumi | Miruko'],81,6.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You Take Control,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou']",8101,483.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess and the Punk,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Yaoyorozu Momo'],"['Yaoyorozu Momo', 'Bakugou Katsuki', 'Todoroki Fuyumi']",952,81.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Til Morning Light,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Todoroki Shouto', 'Kaminari Denki/Shinsou Hitoshi', 'Jirou Kyouka/Yaoyorozu Momo', 'Iida Tenya/Uraraka Ochako', 'Midoriya Izuku & Shinsou Hitoshi', 'Todoroki Shouto & Yaoyorozu Momo', 'Iida Tenya & Todoroki Shouto', 'Jirou Kyouka & Kaminari Denki', 'Todoroki Shouto & Todoroki Touya', 'Todoroki Shouto & Uraraka Ochako']","['Todoroki Shouto', 'Midoriya Izuku', 'Kaminari Denki', 'Shinsou Hitoshi', 'Yaoyorozu Momo', 'Jirou Kyouka', 'Uraraka Ochako', 'Iida Tenya', 'Todoroki Touya', 'Dabi (My Hero Academia)', 'Takami Keigo | Hawks']",19919,570.0,2021-11-01,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sakura,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Todoroki Shouto | Cats'],"['Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Dabi | Todoroki Touya', 'Cats-I mean multiple', 'Bakugou Katsuki', 'Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Tamakawa Sansa']",284,25.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Try Me,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],['Midoriya Izuku'],25456,1723.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breaking and Entering Into Your Heart,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Todoroki Shouto/Yaoyorozu Momo'],"['Todoroki Shouto', 'Yaoyorozu Momo']",744,77.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Invitation,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Todoroki Shouto/Yaoyorozu Momo'],"['Yaoyorozu Momo', 'Todoroki Shouto']",1632,118.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crucible Forged,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Iida Tensei | Ingenium & Iida Tenya'],"['Iida Tenya', 'Iida Tensei | Ingenium', ""Iida Tenya's Parents"", 'Midoriya Izuku', 'Todoroki Shouto']",361,22.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My First Halloween,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kirishima Eijirou/Todoroki Shouto', 'Kirishima Eijirou & Todoroki Shouto']","['Kirishima Eijirou', 'Todoroki Shouto', 'Hadou Nejire', 'Haya Yuuyu']",529,31.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Maestro's Depiction of Love and Sacrifice,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Todoroki Shouto', 'Todoroki Enji | Endeavor/Todoroki Rei']","['Todoroki Shouto', 'Bakugou Katsuki', ""Todoroki Shouto's Parents"", 'Todoroki Enji | Endeavor', 'Todoroki Rei', 'Todoroki Family (My Hero Academia)', 'Todoroki Natsuo', 'Todoroki Fuyumi', 'Dabi | Todoroki Touya', ""Bakugou Katsuki's Parents""]",402,24.0,2021-11-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Consequences of Generations of Rage,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Shinsou Hitoshi', 'Midoriya Izuku/Todoroki Shouto', 'Shinsou Hitoshi/Todoroki Shouto', 'Midoriya Izuku/Shinsou Hitoshi/Todoroki Shouto', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Class 1-A']","['Aizawa Shouta | Eraserhead', 'Kan Sekijirou | Vlad King', 'Nezu', 'Midoriya Izuku', 'Todoroki Shouto', 'Shinsou Hitoshi', 'Kaminari Denki', 'Ashido Mina', 'Class 1-A (My Hero Academia)']",24564,3618.0,2021-11-01,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Why are you Here?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",588,94.0,2021-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Without You,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Dabi | Todoroki Touya/Takami Keigo | Hawks'],"['Dabi | Todoroki Touya', 'Takami Keigo | Hawks']",2806,324.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""Ya like tea?""",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Awase Yousetsu/Yaoyorozu Momo'],"['Awase Yousetsu', 'Yaoyorozu Momo']",135,9.0,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Be My Love,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Todoroki Shouto', 'Bakugou Katsuki/Kirishima Eijirou/Uraraka Ochako Mention']","['Midoriya Izuku', 'Todoroki Shouto', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Uraraka Ochako', 'Iida Tenya', 'Asui Tsuyu', 'Kaminari Denki']",922,72.0,2021-10-31,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
To Forget,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Yamada Hizashi | Present Mic']",915,105.0,2021-10-31,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Atardecer juntos,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Jirou Kyouka/Kaminari Denki'],"['Jirou Kyouka', 'Kaminari Denki']",50,5.0,2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mirrors,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Dabi | Todoroki Touya/Takami Keigo | Hawks'],"['Dabi | Todoroki Touya', 'Takami Keigo | Hawks']",1212,199.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drunk Honesty,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Kirishima Eijirou', 'Kaminari Denki/Shinsou Hitoshi']","['Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Shinsou Hitoshi', 'Ashido Mina', 'Jirou Kyouka', 'Sero Hanta']",1848,195.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In a Way That Matters,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Reader'],"['Bakugou Katsuki', 'Reader']",677,26.0,2021-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A World in Colour.,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kirishima Eijirou/Reader', 'Kaminari Denki/Reader', 'Midoriya Izuku/Reader', 'Uraraka Ochako/Reader', 'Toga Himiko/Reader', 'Todoroki Shouto/Reader', 'Amajiki Tamaki/Reader', 'Bakugou Katsuki/Reader', 'Shinsou Hitoshi/Reader']","['Reader', 'Kirishima Eijirou', 'Kaminari Denki', 'Midoriya Izuku', 'Uraraka Ochako', 'Toga Himiko', 'Todoroki Shouto', 'Amajiki Tamaki', 'Bakugou Katsuki', 'Shinsou Hitoshi']",2185,162.0,2021-10-30,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
The Undertaker,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku & Sensei | All For One'],"['Midoriya Izuku', 'Sensei | All For One', 'Kurogiri (My Hero Academia)', 'Okuta Kagerou | Giran']",4514,465.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Doomed Friendship,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku/Todoroki Shouto']","['Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Bakugou Katsuki', 'Midoriya Izuku']",1767,200.0,2021-10-30,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
𝐒𝐚𝐜𝐜𝐡𝐚𝐫𝐢𝐧𝐞 𝐒𝐢𝐧,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Toga Himiko', 'Shiozaki Ibara & Toga Himiko']","['Shiozaki Ibara', 'Toga Himiko', 'Midoriya Izuku']",39,1.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Weekend,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Takami Keigo | Hawks/Reader'],"['Takami Keigo | Hawks', 'Reader']",2499,181.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only a phone call away,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Hakamata Tsunagu | Best Jeanist/Takami Keigo | Hawks/Todoroki Enji | Endeavor', 'Hakamata Tsunagu | Best Jeanist/Takami Keigo | Hawks', 'Takami Keigo | Hawks/Todoroki Enji | Endeavor', 'Hakamata Tsunagu | Best Jeanist/Todoroki Enji | Endeavor', 'Hakamata Tsunagu | Best Jeanist & Takami Keigo | Hawks & Todoroki Enji | Endeavor']","['Takami Keigo | Hawks', 'Todoroki Enji | Endeavor', 'Hakamata Tsunagu | Best Jeanist']",2147,160.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Wish…,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou']",147,9.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
god is you between my thighs,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Kaminari Denki/Shinsou Hitoshi'],"['Kaminari Denki', 'Shinsou Hitoshi']",4405,340.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Takami Keigo | Hawks/Todoroki Enji | Endeavor'],"['Takami Keigo | Hawks', 'Todoroki Enji | Endeavor']",814,119.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Back in time,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],"['Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Sensei | All For One', 'Aizawa Shouta | Eraserhead', 'Uraraka Ochako', 'Kirishima Eijirou', 'Kaminari Denki', 'Asui Tsuyu', 'Todoroki Shouto', 'Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko']",278,16.0,2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
